,loss,accuracy,categorical_accuracy,mean_absolute_error,mean_squared_error,precision,recall
116,0.05677575618028641,0.9889112710952759,0.9889112710952759,0.006620973814278841,0.0016370161902159452,0.9928680658340454,0.9823588728904724
117,0.06684679538011551,0.9818548560142517,0.9818548560142517,0.0075179291889071465,0.0021238112822175026,0.9892693161964417,0.975806474685669
118,0.06342166662216187,0.9858871102333069,0.9858871102333069,0.0069849444553256035,0.0018966305069625378,0.9908257126808167,0.9798387289047241
119,0.05803806707262993,0.9873992204666138,0.9873992204666138,0.006718168966472149,0.0017804693197831511,0.9878419637680054,0.9828628897666931
120,0.053509075194597244,0.9904233813285828,0.9904233813285828,0.006172919645905495,0.0015414278022944927,0.9938962459564209,0.9848790168762207
121,0.055577367544174194,0.9889112710952759,0.9889112710952759,0.00657880213111639,0.0016905489610508084,0.9918658137321472,0.9833669066429138
122,0.048599980771541595,0.9904233813285828,0.9904233813285828,0.005708392709493637,0.0013695572270080447,0.9934210777282715,0.9894153475761414
123,0.048358842730522156,0.9904233813285828,0.9904233813285828,0.005747663322836161,0.0014359287451952696,0.9918822646141052,0.9853830933570862
124,0.05343345180153847,0.9884072542190552,0.9884072542190552,0.00621609715744853,0.0015934868715703487,0.9918864369392395,0.9858871102333069
125,0.047273486852645874,0.991431474685669,0.991431474685669,0.005682827904820442,0.0013643101556226611,0.9934043884277344,0.9868951439857483
126,0.04582944139838219,0.9904233813285828,0.9904233813285828,0.005472151562571526,0.0013142564566805959,0.9938993453979492,0.9853830933570862
127,0.05341719835996628,0.9868951439857483,0.9868951439857483,0.005765822250396013,0.001633743173442781,0.9903602004051208,0.9838709831237793
128,0.057667020708322525,0.9823588728904724,0.9823588728904724,0.0061702546663582325,0.001970086945220828,0.9872967600822449,0.9793346524238586
129,0.04979100450873375,0.9889112710952759,0.9889112710952759,0.0058006602339446545,0.0015387071762233973,0.9913705587387085,0.984375
